Name,Year,Author,User Rating,Reviews,Price ($),Genre
Killing Patton: The Strange Death Of World War Ii'S Most Audacious General (Bill O'Reilly'S Killing Series),2015.0,Bill O'Reilly,4.3,77785.0,26.0,Non Fiction
Killing Patton: The Strange Death Of World War Ii'S Most Audacious General (Bill O'Reilly'S Killing Series),2016.0,Bill O'Reilly,4.05,195617.0,16.0,Non Fiction
Killing Patton: The Strange Death Of World War Ii'S Most Audacious General (Bill O'Reilly'S Killing Series),2017.0,Bill O'Reilly,4.1,108967.0,28.0,Non Fiction
Killing Patton: The Strange Death Of World War Ii'S Most Audacious General (Bill O'Reilly'S Killing Series),2018.0,Bill O'Reilly,4.0,35660.0,10.0,Non Fiction
Killing Patton: The Strange Death Of World War Ii'S Most Audacious General (Bill O'Reilly'S Killing Series),2019.0,Bill O'Reilly,4.4,145.0,30.0,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2009.0,Bill O'Reilly,4.2,4480.0,44.0,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2011.0,Bill O'Reilly,4.35,52553.0,38.0,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2012.0,Bill O'Reilly,4.0,30861.0,26.0,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2013.0,Bill O'Reilly,4.6,70951.0,28.0,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2014.0,Bill O'Reilly,3.6,43500.0,19.0,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2015.0,Bill O'Reilly,4.7,13845.0,12.0,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2016.0,Bill O'Reilly,4.0,95466.0,18.0,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2017.0,Bill O'Reilly,4.25,47181.0,31.5,Non Fiction
Killing Reagan: The Violent Assault That Changed A Presidency (Bill O'Reilly'S Killing Series),2018.0,Bill O'Reilly,4.3,123775.0,25.0,Non Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2009.0,Bill O'Reilly,4.65,62384.0,38.0,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2010.0,Bill O'Reilly,4.4,155119.0,18.5,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2011.0,Bill O'Reilly,3.7,140414.0,26.0,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2013.0,Bill O'Reilly,4.5,98852.0,14.0,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2014.0,Bill O'Reilly,4.3,30652.0,24.0,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2015.0,Bill O'Reilly,3.85,77140.0,37.0,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2016.0,Bill O'Reilly,4.3,102269.0,6.0,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2017.0,Bill O'Reilly,4.0,132709.0,28.0,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2018.0,Bill O'Reilly,3.9,6752.0,16.0,Fiction
Killing The Rising Sun: How America Vanquished World War Ii Japan (Bill O'Reilly'S Killing Series),2019.0,Bill O'Reilly,4.45,106975.0,28.0,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2009.0,Anthony Bourdain,4.9,34152.0,28.0,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2010.0,Anthony Bourdain,4.3,46018.0,29.0,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2011.0,Anthony Bourdain,4.0,35499.0,13.5,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2012.0,Anthony Bourdain,3.9,109131.0,26.0,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2014.0,Anthony Bourdain,3.7,30843.0,6.0,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2015.0,Anthony Bourdain,4.8,42434.0,47.0,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2016.0,Anthony Bourdain,4.1,40193.0,31.5,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2017.0,Anthony Bourdain,4.25,89167.0,22.0,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2018.0,Anthony Bourdain,4.7,13863.0,8.0,Fiction
Kitchen Confidential Updated Edition: Adventures In The Culinary Underbelly (P.S.),2019.0,Anthony Bourdain,4.45,41960.0,25.0,Fiction
Knock-Knock Jokes For Kids,2010.0,Rob Elliott,3.7,27743.0,23.0,Fiction
Knock-Knock Jokes For Kids,2011.0,Rob Elliott,3.9,70486.0,38.0,Fiction
Knock-Knock Jokes For Kids,2012.0,Rob Elliott,4.9,30216.0,28.5,Fiction
Knock-Knock Jokes For Kids,2013.0,Rob Elliott,4.25,40646.0,37.0,Fiction
Knock-Knock Jokes For Kids,2014.0,Rob Elliott,4.3,40144.0,13.5,Fiction
Knock-Knock Jokes For Kids,2015.0,Rob Elliott,4.6,43051.0,14.0,Fiction
Knock-Knock Jokes For Kids,2016.0,Rob Elliott,4.3,0.0,11.0,Fiction
Knock-Knock Jokes For Kids,2017.0,Rob Elliott,4.3,89745.0,25.5,Fiction
Knock-Knock Jokes For Kids,2019.0,Rob Elliott,4.1,55188.0,26.0,Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2009.0,Jill Twiss,3.65,63034.0,10.5,Non Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2010.0,Jill Twiss,4.6,30856.0,6.0,Non Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2011.0,Jill Twiss,4.3,79485.0,34.0,Non Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2012.0,Jill Twiss,4.8,77474.0,8.0,Non Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2013.0,Jill Twiss,4.7,88361.0,26.0,Non Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2014.0,Jill Twiss,4.6,113629.0,14.0,Non Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2016.0,Jill Twiss,4.3,75776.0,40.5,Non Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2018.0,Jill Twiss,4.25,57775.0,19.5,Non Fiction
"Last Week Tonight With John Oliver Presents A Day In The Life Of Marlon Bundo (Better Bundo Book, Lgbt Childrenâ’S Book)",2019.0,Jill Twiss,3.9,21989.0,28.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2009.0,Rob Elliott,4.3,97864.0,31.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2010.0,Rob Elliott,4.3,85239.0,25.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2011.0,Rob Elliott,4.3,175533.0,26.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2012.0,Rob Elliott,4.3,40594.0,15.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2013.0,Rob Elliott,4.6,6990.0,4.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2014.0,Rob Elliott,4.6,6990.0,4.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2015.0,Rob Elliott,4.3,14343.0,19.5,Non Fiction
Laugh-Out-Loud Jokes For Kids,2016.0,Rob Elliott,4.6,51285.0,41.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2017.0,Rob Elliott,4.6,118118.0,18.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2018.0,Rob Elliott,4.5,60334.0,29.0,Non Fiction
Laugh-Out-Loud Jokes For Kids,2019.0,Rob Elliott,4.4,95017.0,39.5,Non Fiction
"Lean In: Women, Work, And The Will To Lead",2009.0,Sheryl Sandberg,4.7,57099.0,33.0,Non Fiction
"Lean In: Women, Work, And The Will To Lead",2011.0,Sheryl Sandberg,4.25,164364.0,23.5,Non Fiction
"Lean In: Women, Work, And The Will To Lead",2012.0,Sheryl Sandberg,4.85,109566.0,37.5,Non Fiction
"Lean In: Women, Work, And The Will To Lead",2013.0,Sheryl Sandberg,4.5,55280.0,13.5,Non Fiction
"Lean In: Women, Work, And The Will To Lead",2014.0,Sheryl Sandberg,4.3,35896.0,21.0,Non Fiction
"Lean In: Women, Work, And The Will To Lead",2016.0,Sheryl Sandberg,4.55,74157.0,29.0,Non Fiction
"Lean In: Women, Work, And The Will To Lead",2017.0,Sheryl Sandberg,3.6,64832.0,31.0,Non Fiction
"Lean In: Women, Work, And The Will To Lead",2019.0,Sheryl Sandberg,3.7,0.0,8.0,Non Fiction
Leonardo Da Vinci,2009.0,Walter Isaacson,3.8,161050.0,16.0,Fiction
Leonardo Da Vinci,2010.0,Walter Isaacson,4.7,108997.0,38.0,Fiction
Leonardo Da Vinci,2011.0,Walter Isaacson,4.3,107886.0,22.0,Fiction
Leonardo Da Vinci,2012.0,Walter Isaacson,3.7,6363.0,19.0,Fiction
Leonardo Da Vinci,2014.0,Walter Isaacson,4.0,66932.0,28.5,Fiction
Leonardo Da Vinci,2015.0,Walter Isaacson,4.3,48412.0,38.0,Fiction
Leonardo Da Vinci,2016.0,Walter Isaacson,4.0,24846.0,20.0,Fiction
Leonardo Da Vinci,2017.0,Walter Isaacson,4.75,7153.0,17.5,Fiction
Leonardo Da Vinci,2018.0,Walter Isaacson,4.4,80677.0,25.0,Fiction
Leonardo Da Vinci,2019.0,Walter Isaacson,4.9,92193.0,29.0,Fiction
Lettering And Modern Calligraphy: A Beginner'S Guide: Learn Hand Lettering And Brush Lettering,2009.0,Todd Burpo,4.45,39419.0,18.5,Non Fiction
Lettering And Modern Calligraphy: A Beginner'S Guide: Learn Hand Lettering And Brush Lettering,2010.0,Todd Burpo,4.3,13580.0,24.5,Non Fiction
Lettering And Modern Calligraphy: A Beginner'S Guide: Learn Hand Lettering And Brush Lettering,2011.0,Todd Burpo,4.4,238649.0,35.5,Non Fiction
Lettering And Modern Calligraphy: A Beginner'S Guide: Learn Hand Lettering And Brush Lettering,2012.0,Todd Burpo,4.8,70928.0,29.0,Non Fiction
Lettering And Modern Calligraphy: A Beginner'S Guide: Learn Hand Lettering And Brush Lettering,2013.0,Todd Burpo,4.9,128953.0,26.0,Non Fiction
Lettering And Modern Calligraphy: A Beginner'S Guide: Learn Hand Lettering And Brush Lettering,2017.0,Todd Burpo,4.0,48050.0,41.0,Non Fiction
Lettering And Modern Calligraphy: A Beginner'S Guide: Learn Hand Lettering And Brush Lettering,2018.0,Todd Burpo,4.6,88336.0,32.0,Non Fiction
Lettering And Modern Calligraphy: A Beginner'S Guide: Learn Hand Lettering And Brush Lettering,2019.0,Todd Burpo,5.0,0.0,15.0,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2009.0,Mark R. Levin,3.95,79972.0,35.0,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2010.0,Mark R. Levin,4.2,12649.0,26.0,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2011.0,Mark R. Levin,4.2,153070.0,43.0,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2012.0,Mark R. Levin,4.7,6826.0,26.0,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2013.0,Mark R. Levin,4.3,114962.0,29.5,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2014.0,Mark R. Levin,4.2,46420.0,25.5,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2015.0,Mark R. Levin,4.4,0.0,15.0,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2016.0,Mark R. Levin,3.65,24637.0,26.0,Non Fiction
Liberty And Tyranny: A Conservative Manifesto,2018.0,Mark R. Levin,4.2,62877.0,40.0,Non Fiction
Life,2009.0,Alex Michaelides,4.4,79380.0,25.0,Fiction
Life,2011.0,Alex Michaelides,4.35,109007.0,17.5,Fiction
Life,2012.0,Alex Michaelides,4.3,147504.0,40.0,Fiction
Life,2016.0,Alex Michaelides,4.9,27874.0,24.0,Fiction
Life,2017.0,Alex Michaelides,3.95,104600.0,24.5,Fiction
Life,2018.0,Alex Michaelides,4.3,5297.0,16.0,Fiction
Little Bee: A Novel,2009.0,Chris Cleave,4.0,33508.0,9.0,Non Fiction
Little Bee: A Novel,2010.0,Chris Cleave,3.7,49131.0,26.0,Non Fiction
Little Bee: A Novel,2011.0,Chris Cleave,4.6,69928.0,11.0,Non Fiction
Little Bee: A Novel,2012.0,Chris Cleave,4.05,108454.0,21.5,Non Fiction
Little Bee: A Novel,2013.0,Chris Cleave,4.0,35987.0,36.0,Non Fiction
Little Bee: A Novel,2014.0,Chris Cleave,4.4,32822.0,22.5,Non Fiction
Little Bee: A Novel,2015.0,Chris Cleave,4.3,47704.0,40.0,Non Fiction
Little Bee: A Novel,2016.0,Chris Cleave,4.4,115532.0,27.0,Non Fiction
Little Bee: A Novel,2017.0,Chris Cleave,4.5,60044.0,25.5,Non Fiction
Little Bee: A Novel,2018.0,Chris Cleave,4.3,159672.0,36.0,Non Fiction
Little Blue Truck,2009.0,Alice Schertle,4.3,67444.0,28.0,Fiction
Little Blue Truck,2011.0,Alice Schertle,4.5,112318.0,34.0,Fiction
Little Blue Truck,2012.0,Alice Schertle,4.7,35779.0,31.0,Fiction
Little Blue Truck,2013.0,Alice Schertle,4.6,78785.0,35.0,Fiction
Little Blue Truck,2014.0,Alice Schertle,4.4,36847.0,5.0,Fiction
Little Blue Truck,2015.0,Alice Schertle,4.1,29377.0,32.0,Fiction
Little Blue Truck,2016.0,Alice Schertle,4.7,77325.0,28.5,Fiction
Little Blue Truck,2017.0,Alice Schertle,3.5,61521.0,25.0,Fiction
Little Blue Truck,2018.0,Alice Schertle,4.15,76412.0,23.0,Fiction
Little Blue Truck,2019.0,Alice Schertle,4.5,104391.0,30.0,Fiction
Little Fires Everywhere,2009.0,Celeste Ng,3.9,36749.0,13.0,Fiction
Little Fires Everywhere,2010.0,Celeste Ng,3.7,4131.0,12.0,Fiction
Little Fires Everywhere,2011.0,Celeste Ng,4.3,69906.0,17.0,Fiction
Little Fires Everywhere,2012.0,Celeste Ng,4.6,64863.0,26.5,Fiction
Little Fires Everywhere,2013.0,Celeste Ng,4.15,155762.0,37.0,Fiction
Little Fires Everywhere,2014.0,Celeste Ng,4.3,6900.0,14.0,Fiction
Little Fires Everywhere,2015.0,Celeste Ng,4.55,61115.0,24.5,Fiction
Little Fires Everywhere,2016.0,Celeste Ng,4.45,117987.0,28.5,Fiction
Little Fires Everywhere,2017.0,Celeste Ng,4.65,62358.0,20.0,Fiction
Little Fires Everywhere,2018.0,Celeste Ng,4.9,60766.0,23.0,Fiction
Little Fires Everywhere,2019.0,Celeste Ng,4.0,41776.0,24.0,Fiction
Looking For Alaska,2009.0,John Green,3.6,73802.0,26.0,Non Fiction
Looking For Alaska,2011.0,John Green,3.95,25267.0,34.5,Non Fiction
Looking For Alaska,2012.0,John Green,4.9,22542.0,38.0,Non Fiction
Looking For Alaska,2013.0,John Green,4.1,40783.0,34.0,Non Fiction
Looking For Alaska,2014.0,John Green,4.6,8491.0,25.5,Non Fiction
Looking For Alaska,2015.0,John Green,3.9,56562.0,22.0,Non Fiction
Looking For Alaska,2016.0,John Green,4.6,11703.0,31.0,Non Fiction
Looking For Alaska,2017.0,John Green,4.3,17775.0,22.0,Non Fiction
Looking For Alaska,2018.0,John Green,4.3,53644.0,29.5,Non Fiction
Looking For Alaska,2019.0,John Green,4.45,174316.0,19.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2010.0,Rob Bell,4.9,98366.0,22.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2011.0,Rob Bell,4.5,96348.0,26.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2012.0,Rob Bell,4.8,60363.0,20.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2013.0,Rob Bell,4.4,61274.0,26.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2014.0,Rob Bell,4.5,34810.0,33.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2015.0,Rob Bell,4.3,42459.0,35.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2016.0,Rob Bell,4.6,69844.0,17.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2018.0,Rob Bell,4.3,37896.0,23.5,Non Fiction
"Love Wins: A Book About Heaven, Hell, And The Fate Of Every Person Who Ever Lived",2019.0,Rob Bell,4.9,127470.0,36.0,Non Fiction
Love You Forever,2009.0,Robert Munsch,4.05,29333.0,25.5,Non Fiction
Love You Forever,2010.0,Robert Munsch,4.4,1694.0,40.0,Non Fiction
Love You Forever,2011.0,Robert Munsch,3.8,154065.0,39.5,Non Fiction
Love You Forever,2012.0,Robert Munsch,4.3,91420.0,49.0,Non Fiction
Love You Forever,2014.0,Robert Munsch,4.0,114171.0,39.0,Non Fiction
Love You Forever,2015.0,Robert Munsch,3.9,21129.0,25.0,Non Fiction
Love You Forever,2016.0,Robert Munsch,4.6,92570.0,12.0,Non Fiction
Love You Forever,2018.0,Robert Munsch,3.7,72356.0,27.0,Non Fiction
Love You Forever,2019.0,Robert Munsch,4.75,41214.0,28.5,Non Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2009.0,Joanna Gaines,4.3,42420.0,34.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2010.0,Joanna Gaines,3.5,82569.0,18.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2011.0,Joanna Gaines,4.2,108931.0,26.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2012.0,Joanna Gaines,4.15,51132.0,25.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2013.0,Joanna Gaines,4.5,95386.0,28.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2014.0,Joanna Gaines,3.8,9899.0,14.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2015.0,Joanna Gaines,3.6,38715.0,31.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2016.0,Joanna Gaines,4.4,32317.0,46.5,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2017.0,Joanna Gaines,4.15,38356.0,37.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2018.0,Joanna Gaines,4.3,52668.0,25.0,Fiction
Magnolia Table: A Collection Of Recipes For Gathering,2019.0,Joanna Gaines,3.8,0.0,45.0,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,2009.0,Ina Garten,3.8,102143.0,36.0,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,2011.0,Ina Garten,4.3,155294.0,26.0,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,2014.0,Ina Garten,3.6,48942.0,20.0,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,2015.0,Ina Garten,4.7,18817.0,47.0,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,2016.0,Ina Garten,4.3,178871.0,24.5,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,2017.0,Ina Garten,4.2,48916.0,26.0,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,2018.0,Ina Garten,3.7,33926.0,22.0,Fiction
Make It Ahead: A Barefoot Contessa Cookbook,2019.0,Ina Garten,4.7,85508.0,47.0,Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2009.0,Admiral William H. Mcraven,4.25,25957.0,36.0,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2010.0,Admiral William H. Mcraven,3.6,10510.0,31.0,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2011.0,Admiral William H. Mcraven,4.05,133797.0,30.5,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2012.0,Admiral William H. Mcraven,3.95,89200.0,40.0,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2013.0,Admiral William H. Mcraven,3.8,45265.0,32.0,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2014.0,Admiral William H. Mcraven,3.8,49583.0,14.0,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2015.0,Admiral William H. Mcraven,4.25,70824.0,26.5,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2016.0,Admiral William H. Mcraven,3.7,1995.0,16.0,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2017.0,Admiral William H. Mcraven,4.7,10199.0,11.0,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2018.0,Admiral William H. Mcraven,3.7,48013.0,47.0,Non Fiction
Make Your Bed: Little Things That Can Change Your Life...And Maybe The World,2019.0,Admiral William H. Mcraven,4.5,58951.0,26.5,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2009.0,Julia Child,4.8,2926.0,27.0,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2010.0,Julia Child,4.6,13105.0,23.0,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2011.0,Julia Child,4.3,98422.0,36.0,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2012.0,Julia Child,4.15,65386.0,24.0,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2013.0,Julia Child,4.3,104664.0,30.5,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2014.0,Julia Child,4.6,48280.0,35.0,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2015.0,Julia Child,4.4,95628.0,26.0,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2016.0,Julia Child,4.2,36619.0,31.5,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2017.0,Julia Child,4.6,30075.0,26.0,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2018.0,Julia Child,4.4,51259.0,28.0,Non Fiction
"Mastering The Art Of French Cooking, Vol. 2",2019.0,Julia Child,3.8,34566.0,33.0,Non Fiction
Milk And Honey,2009.0,Rupi Kaur,4.3,75081.0,16.0,Fiction
Milk And Honey,2010.0,Rupi Kaur,4.15,68536.0,13.0,Fiction
Milk And Honey,2011.0,Rupi Kaur,4.1,257156.0,26.0,Fiction
Milk And Honey,2012.0,Rupi Kaur,4.4,117735.0,15.0,Fiction
Milk And Honey,2013.0,Rupi Kaur,4.1,29615.0,43.0,Fiction
Milk And Honey,2014.0,Rupi Kaur,4.3,27347.0,21.0,Fiction
Milk And Honey,2015.0,Rupi Kaur,4.05,7407.0,28.5,Fiction
Milk And Honey,2016.0,Rupi Kaur,4.6,117795.0,35.0,Fiction
Milk And Honey,2017.0,Rupi Kaur,4.0,63137.0,34.5,Fiction
Milk And Honey,2018.0,Rupi Kaur,4.7,20030.0,8.5,Fiction
Milk And Honey,2019.0,Rupi Kaur,4.1,58422.0,22.0,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2009.0,Adam Gasiewski,4.3,34381.0,26.0,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2010.0,Adam Gasiewski,4.05,59789.0,26.0,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2011.0,Adam Gasiewski,3.8,214076.0,34.5,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2014.0,Adam Gasiewski,4.15,79976.0,24.5,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2015.0,Adam Gasiewski,4.3,36211.0,19.0,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2016.0,Adam Gasiewski,4.0,0.0,49.0,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2017.0,Adam Gasiewski,4.25,36936.0,8.5,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2018.0,Adam Gasiewski,3.8,40847.0,10.0,Fiction
Milk And Vine: Inspirational Quotes From Classic Vines,2019.0,Adam Gasiewski,3.7,37977.0,24.0,Fiction
Mindset: The New Psychology Of Success,2009.0,Carol S. Dweck,4.7,32883.0,8.0,Non Fiction
Mindset: The New Psychology Of Success,2010.0,Carol S. Dweck,3.75,85330.0,29.5,Non Fiction
Mindset: The New Psychology Of Success,2011.0,Carol S. Dweck,4.3,159181.0,21.5,Non Fiction
Mindset: The New Psychology Of Success,2012.0,Carol S. Dweck,4.3,0.0,17.0,Non Fiction
Mindset: The New Psychology Of Success,2013.0,Carol S. Dweck,4.35,50433.0,39.0,Non Fiction
Mindset: The New Psychology Of Success,2014.0,Carol S. Dweck,4.3,40941.0,17.0,Non Fiction
Mindset: The New Psychology Of Success,2015.0,Carol S. Dweck,4.4,67613.0,25.5,Non Fiction
Mindset: The New Psychology Of Success,2016.0,Carol S. Dweck,4.6,61762.0,10.0,Non Fiction
Mindset: The New Psychology Of Success,2017.0,Carol S. Dweck,4.2,47003.0,27.5,Non Fiction
Mindset: The New Psychology Of Success,2018.0,Carol S. Dweck,3.7,81972.0,29.0,Non Fiction
Mindset: The New Psychology Of Success,2019.0,Carol S. Dweck,3.8,66356.0,24.0,Non Fiction
Mockingjay (The Hunger Games),2009.0,Suzanne Collins,4.8,66229.0,18.0,Fiction
Mockingjay (The Hunger Games),2010.0,Suzanne Collins,4.7,99079.0,28.0,Fiction
Mockingjay (The Hunger Games),2011.0,Suzanne Collins,4.25,78822.0,21.0,Fiction
Mockingjay (The Hunger Games),2012.0,Suzanne Collins,4.4,75952.0,16.0,Fiction
Mockingjay (The Hunger Games),2013.0,Suzanne Collins,4.4,78288.0,34.0,Fiction
Mockingjay (The Hunger Games),2014.0,Suzanne Collins,4.1,89412.0,21.0,Fiction
Mockingjay (The Hunger Games),2015.0,Suzanne Collins,4.2,79027.0,33.5,Fiction
Mockingjay (The Hunger Games),2017.0,Suzanne Collins,4.6,15332.0,26.0,Fiction
"National Geographic Kids Why?: Over 1,111 Answers To Everything",2009.0,Crispin Boyer,3.8,126866.0,41.0,Fiction
"National Geographic Kids Why?: Over 1,111 Answers To Everything",2010.0,Crispin Boyer,4.1,69348.0,16.5,Fiction
"National Geographic Kids Why?: Over 1,111 Answers To Everything",2011.0,Crispin Boyer,4.3,60710.0,16.0,Fiction
"National Geographic Kids Why?: Over 1,111 Answers To Everything",2012.0,Crispin Boyer,4.35,45723.0,12.5,Fiction
"National Geographic Kids Why?: Over 1,111 Answers To Everything",2013.0,Crispin Boyer,4.5,76529.0,17.0,Fiction
